Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
03/17/2017 12:22:00.916,54.110411,,1.228818,0.619726,0.046765,26.302524,0.000010,0.086000,0.000000,0.079908000,67.784000,3.242000,3.250000,477.290000,0.712603,3.241731,24.200000,40.200000,75.600000,35.600000,266.300000,87.300000,21.000000,35935.566667,21748.600000,1.043904,1.605856,1.605656,0.141827,2804.452000,4107.270000
03/17/2017 12:22:02.111,55.304530,,1.276903,0.644642,0.048598,26.276216,0.000010,0.086000,0.000000,0.079989320,67.785000,3.269000,3.250000,477.277000,0.712595,3.241784,24.200000,40.200000,75.600000,35.500000,260.000000,87.700000,20.000000,35935.566667,21712.700000,1.043902,1.605175,1.605657,0.141857,2804.472000,4107.170000
03/17/2017 12:22:03.317,56.504650,,1.325057,0.669565,0.050562,26.274591,0.000010,0.086000,0.000000,0.080090470,67.784000,3.234000,3.250000,477.299000,0.712629,3.241773,24.100000,40.200000,75.600000,35.600000,253.400000,72.200000,22.000000,35935.566667,21679.880000,1.043903,1.606067,1.605660,0.141805,2804.393000,4107.190000
03/17/2017 12:22:04.516,57.704770,,1.373303,0.694754,0.052424,26.206401,0.000010,0.086000,0.000000,0.080192210,67.785000,3.186000,3.250000,477.325000,0.712466,3.241859,24.100000,40.300000,75.600000,35.500000,265.400000,83.800000,21.000000,35935.566667,21648.300000,1.043902,1.607308,1.605659,0.141744,2804.769000,4107.032000
03/17/2017 12:22:05.720,58.905890,,1.421898,0.719854,0.054355,26.196063,0.000010,0.086000,0.000000,0.080285630,67.784000,3.185000,3.250000,477.369000,0.712620,3.241582,24.200000,40.300000,75.600000,35.500000,261.500000,89.600000,20.000000,35935.566667,21619.280000,1.043904,1.607343,1.605660,0.141640,2804.413000,4107.546000
03/17/2017 12:22:06.909,60.111011,,1.470991,0.733272,0.056281,26.159421,0.000010,0.086000,0.000000,0.080403760,67.785000,3.254000,3.250000,477.371000,0.712680,3.241539,24.200000,40.200000,75.600000,35.500000,253.600000,69.500000,21.000000,35935.566667,21575.880000,1.043903,1.605558,1.605662,0.141636,2804.274000,4107.625000
03/17/2017 12:22:08.121,61.297129,,1.515760,0.756773,0.058157,26.136720,0.000010,0.086000,0.000000,0.080865250,67.784000,3.274000,3.250000,477.380000,0.712655,3.241646,24.200000,40.300000,75.600000,35.600000,259.100000,80.100000,21.000000,35935.566667,21431.970000,1.043904,1.605049,1.605660,0.141616,2804.334000,4107.428000
03/17/2017 12:22:09.314,62.510251,,1.554568,0.776900,0.059676,26.063362,0.000010,0.086000,0.000000,0.081182430,67.784000,3.223000,3.250000,477.424000,0.712689,3.241454,24.200000,40.100000,75.600000,35.500000,263.200000,90.200000,20.000000,35935.566667,21336.820000,1.043905,1.606353,1.605662,0.141512,2804.255000,4107.784000
03/17/2017 12:22:10.522,63.701370,,1.593987,0.797234,0.061323,26.049984,0.000010,0.086000,0.000000,0.081410910,67.784000,3.195000,3.250000,477.384000,0.712698,3.241699,24.200000,40.200000,75.700000,35.600000,256.800000,76.800000,21.000000,35935.566667,21267.760000,1.043905,1.607082,1.605663,0.141606,2804.235000,4107.329000
03/17/2017 12:22:11.713,64.910491,,1.633196,0.817483,0.062803,25.993413,0.000010,0.086000,0.000000,0.081579390,67.784000,3.187000,3.250000,477.352000,0.712517,3.241859,24.200000,40.200000,75.600000,35.600000,254.800000,77.200000,21.000000,35935.566667,21216.320000,1.043905,1.607276,1.605663,0.141680,2804.650000,4107.032000
